C4060	2;156230000;156240000	2;158050000;158060000
C4061	2;156230000;156240000	2;157430000;157440000
C4062	2;156230000;156240000	2;157440000;157450000
C4063	2;156230000;156240000	2;157750000;157760000
C4064	2;156230000;156235000	2;158040000;158045000
C4065	2;156230000;156235000	2;157445000;157450000
C4066	2;156235000;156240000	2;158050000;158055000
C4067	2;156235000;156240000	2;156670000;156675000
C4068	2;157180000;157185000	2;157430000;157435000
C4069	2;157190000;157200000	2;157380000;157390000
C4070	2;157190000;157200000	2;157440000;157450000
C4071	2;157200000;157205000	2;157255000;157260000
C4072	2;157570000;157580000	2;165310000;165320000
C4073	2;158150000;158160000	2;158450000;158460000
C4074	2;158155000;158160000	2;158865000;158870000
C4075	2;158180000;158185000	2;158295000;158300000
C4076	2;158190000;158195000	2;158265000;158270000
C4077	2;158220000;158225000	2;158265000;158270000
C4078	2;158265000;158270000	2;158325000;158330000
C4079	2;158325000;158330000	2;160750000;160755000
C4080	2;158340000;158350000	2;158860000;158870000
C4081	2;158350000;158360000	2;158600000;158610000
C4082	2;158630000;158640000	2;158860000;158870000
C4083	2;158635000;158640000	2;158875000;158880000
C4084	2;158635000;158640000	2;158860000;158865000
C4085	2;158640000;158645000	2;158730000;158735000
C4086	2;158875000;158880000	2;159600000;159605000
C4087	2;158880000;158885000	2;159600000;159605000
C4088	2;158885000;158890000	2;159600000;159605000
C4089	2;158890000;158895000	2;159600000;159605000
C4090	2;159030000;159040000	2;159600000;159610000
C4091	2;159310000;159320000	2;159600000;159610000
C4092	2;159740000;159750000	2;232260000;232270000
C4093	2;159750000;159760000	2;160660000;160670000
C4094	2;159755000;159760000	2;159975000;159980000
C4095	2;159760000;159765000	2;159975000;159980000
C4096	2;159760000;159765000	2;159970000;159975000
C4097	2;159760000;159770000	2;159980000;159990000
C4098	2;160470000;160475000	2;160565000;160570000
C4099	2;160965000;160970000	2;161850000;161855000
C4100	2;160965000;160970000	2;161065000;161070000
C4101	2;161260000;161270000	2;161820000;161830000
C4102	2;161350000;161360000	2;161770000;161780000
C4103	2;161620000;161630000	2;162780000;162790000
C4104	2;162080000;162085000	2;162125000;162130000
C4105	2;162100000;162110000	2;162160000;162170000
C4106	2;162440000;162450000	2;163150000;163160000
C4107	2;162440000;162445000	2;163150000;163155000
C4108	2;162440000;162450000	2;162800000;162810000
C4109	2;162440000;162445000	2;162980000;162985000
C4110	2;162440000;162445000	2;162800000;162805000
C4111	2;162860000;162865000	2;162980000;162985000
C4112	2;163010000;163020000	2;163150000;163160000
C4113	2;163010000;163015000	2;163150000;163155000
C4114	2;163075000;163080000	2;163155000;163160000
C4115	2;163075000;163080000	2;163150000;163155000
C4116	2;163160000;163170000	2;163650000;163660000
C4117	2;163740000;163750000	2;163990000;164000000
C4118	2;163750000;163760000	2;163970000;163980000
C4119	2;164010000;164020000	2;165340000;165350000
C4120	2;164030000;164040000	2;165340000;165350000
C4121	2;164030000;164040000	2;165350000;165360000
C4122	2;164040000;164050000	2;164910000;164920000
C4123	2;164045000;164050000	2;165335000;165340000
C4124	2;164045000;164050000	2;165285000;165290000
C4125	2;164050000;164060000	2;165330000;165340000
C4126	2;164200000;164210000	2;165280000;165290000
C4127	2;164200000;164210000	2;164910000;164920000
C4128	2;164200000;164210000	2;165330000;165340000
C4129	2;164200000;164210000	2;164590000;164600000
C4130	2;164205000;164210000	2;165285000;165290000
C4131	2;164320000;164330000	2;164590000;164600000
C4132	2;164450000;164455000	2;164590000;164595000
C4133	2;164450000;164460000	2;164650000;164660000
C4134	2;165150000;165160000	2;171830000;171840000
C4135	2;165590000;165595000	2;165765000;165770000
C4136	2;165590000;165595000	2;165775000;165780000
C4137	2;165610000;165620000	2;165780000;165790000
C4138	2;165850000;165860000	2;166150000;166160000
C4139	2;165860000;165865000	2;166065000;166070000
C4140	2;165865000;165870000	2;166730000;166735000
C4141	2;165870000;165880000	2;166050000;166060000
C4142	2;165870000;165875000	2;166065000;166070000
C4143	2;165880000;165890000	2;166050000;166060000
C4144	2;166100000;166110000	2;166720000;166730000
C4145	2;166100000;166105000	2;166730000;166735000
C4146	2;166250000;166260000	2;166720000;166730000
C4147	2;166250000;166260000	2;166550000;166560000
C4148	2;166255000;166260000	2;166730000;166735000
C4149	2;166430000;166440000	2;166720000;166730000
C4150	2;166540000;166550000	2;166720000;166730000
C4151	2;166800000;166810000	2;166980000;166990000
C4152	2;166810000;166815000	2;166985000;166990000
C4153	2;166810000;166815000	2;166980000;166985000
C4154	2;166810000;166820000	2;167270000;167280000
C4155	2;166910000;166920000	2;167270000;167280000
C4156	2;166910000;166920000	2;166970000;166980000
C4157	2;167030000;167040000	2;167240000;167250000
C4158	2;167030000;167040000	2;167370000;167380000
C4159	2;167030000;167040000	2;167270000;167280000
C4160	2;167035000;167040000	2;167370000;167375000
C4161	2;167270000;167280000	2;167370000;167380000
C4162	2;167390000;167400000	2;168970000;168980000
C4163	2;167390000;167400000	2;168060000;168070000
C4164	2;167395000;167400000	2;168065000;168070000
C4165	2;167395000;167400000	2;168970000;168975000
C4166	2;167395000;167400000	2;168975000;168980000
C4167	2;168120000;168130000	2;168970000;168980000
C4168	2;168140000;168150000	2;168970000;168980000
C4169	2;168820000;168830000	2;168970000;168980000
C4170	2;168980000;168990000	2;169770000;169780000
C4171	2;169190000;169200000	2;169600000;169610000
C4172	2;169200000;169205000	2;169560000;169565000
C4173	2;169200000;169205000	2;169610000;169615000
C4174	2;169200000;169210000	2;169540000;169550000
C4175	2;169200000;169205000	2;169770000;169775000
C4176	2;169200000;169210000	2;169770000;169780000
C4177	2;169205000;169210000	2;169610000;169615000
C4178	2;169480000;169485000	2;169515000;169520000
C4179	2;169630000;169640000	2;169770000;169780000
C4180	2;169810000;169820000	2;170070000;170080000
C4181	2;169815000;169820000	2;169995000;170000000
C4182	2;169960000;169970000	2;170070000;170080000
C4183	2;169960000;169970000	2;170780000;170790000
C4184	2;169965000;169970000	2;170250000;170255000
C4185	2;170140000;170150000	2;170210000;170220000
C4186	2;170300000;170310000	2;170780000;170790000
C4187	2;170300000;170310000	2;170620000;170630000
C4188	2;170680000;170690000	2;170780000;170790000
C4189	2;170790000;170800000	2;171670000;171680000
C4190	2;170790000;170800000	2;171080000;171090000
C4191	2;171010000;171015000	2;171070000;171075000
C4192	2;171090000;171095000	2;171665000;171670000
C4193	2;171090000;171100000	2;171670000;171680000
C4194	2;171090000;171095000	2;171670000;171675000
C4195	2;171210000;171220000	2;171670000;171680000
C4196	2;171220000;171230000	2;171670000;171680000
C4197	2;171225000;171230000	2;171670000;171675000
C4198	2;171250000;171260000	2;171670000;171680000
C4199	2;171825000;171830000	2;172270000;172275000
C4200	2;171830000;171835000	2;172010000;172015000
C4201	2;172015000;172020000	2;172270000;172275000
C4202	2;172020000;172025000	2;172270000;172275000
C4203	2;172175000;172180000	2;172270000;172275000
C4204	2;172420000;172430000	2;172970000;172980000
C4205	2;172450000;172460000	2;173320000;173330000
C4206	2;172450000;172460000	2;172970000;172980000
C4207	2;172550000;172560000	2;173320000;173330000
C4208	2;172560000;172570000	2;172960000;172970000
C4209	2;172560000;172565000	2;172970000;172975000
C4210	2;172560000;172565000	2;172965000;172970000
C4211	2;172665000;172670000	2;172965000;172970000
C4212	2;172670000;172680000	2;172970000;172980000
C4213	2;173020000;173030000	2;173330000;173340000
C4214	2;173030000;173040000	2;173570000;173580000
C4215	2;173035000;173040000	2;173330000;173335000
C4216	2;173035000;173040000	2;173325000;173330000
C4217	2;173450000;173460000	2;173570000;173580000
C4218	2;173455000;173460000	2;173575000;173580000
C4219	2;173460000;173470000	2;173560000;173570000
C4220	2;173670000;173680000	2;174070000;174080000
C4221	2;173670000;173680000	2;175200000;175210000
C4222	2;173670000;173680000	2;173870000;173880000
C4223	2;173670000;173675000	2;173795000;173800000
C4224	2;173670000;173680000	2;175210000;175220000
C4225	2;173670000;173675000	2;173790000;173795000
C4226	2;173670000;173675000	2;174075000;174080000
C4227	2;173675000;173680000	2;173795000;173800000
C4228	2;173730000;173735000	2;173795000;173800000
C4229	2;173890000;173895000	2;175205000;175210000
C4230	2;173890000;173900000	2;174310000;174320000
C4231	2;173890000;173895000	2;174075000;174080000
C4232	2;173890000;173900000	2;174070000;174080000
C4233	2;173940000;173950000	2;174070000;174080000
C4234	2;174260000;174270000	2;174420000;174430000
C4235	2;174260000;174270000	2;175200000;175210000
C4236	2;174265000;174270000	2;175205000;175210000
C4237	2;174440000;174450000	2;175200000;175210000
C4238	2;174610000;174620000	2;175200000;175210000
C4239	2;174825000;174830000	2;175205000;175210000
C4240	2;175020000;175025000	2;175205000;175210000
C4241	2;175020000;175030000	2;175200000;175210000
C4242	2;175040000;175045000	2;175195000;175200000
C4243	2;175110000;175115000	2;175195000;175200000
C4244	2;175320000;175330000	2;175380000;175390000
C4245	2;175325000;175330000	2;175555000;175560000
C4246	2;175325000;175330000	2;175405000;175410000
C4247	2;175325000;175330000	2;175385000;175390000
C4248	2;175440000;175445000	2;175545000;175550000
C4249	2;175450000;175460000	2;175540000;175550000
C4250	2;175560000;175570000	2;176960000;176970000
C4251	2;175560000;175570000	2;176950000;176960000
C4252	2;175630000;175640000	2;175850000;175860000
C4253	2;175635000;175640000	2;175850000;175855000
C4254	2;176110000;176120000	2;176960000;176970000
C4255	2;176220000;176230000	2;176550000;176560000
C4256	2;176230000;176235000	2;176960000;176965000
C4257	2;176230000;176235000	2;176940000;176945000
C4258	2;176230000;176240000	2;176940000;176950000
C4259	2;176230000;176235000	2;176550000;176555000
C4260	2;176280000;176290000	2;176550000;176560000
C4261	2;176280000;176285000	2;176960000;176965000
C4262	2;176550000;176555000	2;176945000;176950000
C4263	2;176550000;176555000	2;176940000;176945000
C4264	2;176550000;176555000	2;176960000;176965000
C4265	2;176550000;176560000	2;176930000;176940000
C4266	2;176620000;176630000	2;227920000;227930000
C4267	2;176980000;176990000	2;178010000;178020000
C4268	2;176990000;176995000	2;177500000;177505000
C4269	2;176990000;176995000	2;178015000;178020000
C4270	2;176990000;177000000	2;177680000;177690000
C4271	2;176990000;176995000	2;178010000;178015000
C4272	2;176990000;176995000	2;177315000;177320000
C4273	2;177000000;177005000	2;177320000;177325000
C4274	2;177000000;177005000	2;177415000;177420000
C4275	2;177000000;177010000	2;177410000;177420000
C4276	2;177005000;177010000	2;177315000;177320000
C4277	2;177005000;177010000	2;177415000;177420000
C4278	2;177085000;177090000	2;177170000;177175000
C4279	2;177310000;177320000	2;177500000;177510000
C4280	2;177320000;177325000	2;177500000;177505000
C4281	2;177515000;177520000	2;178010000;178015000
C4282	2;177520000;177530000	2;177990000;178000000
C4283	2;177680000;177685000	2;178010000;178015000
C4284	2;177680000;177690000	2;178010000;178020000
C4285	2;178010000;178020000	2;178620000;178630000
C4286	2;178020000;178030000	2;178620000;178630000
C4287	2;178020000;178030000	2;178590000;178600000
C4288	2;178025000;178030000	2;178195000;178200000
C4289	2;178025000;178030000	2;178280000;178285000
C4290	2;178030000;178035000	2;178075000;178080000
C4291	2;178030000;178035000	2;178280000;178285000
C4292	2;178030000;178035000	2;178195000;178200000
C4293	2;178075000;178080000	2;178125000;178130000
C4294	2;178080000;178085000	2;178125000;178130000
C4295	2;178120000;178130000	2;178590000;178600000
C4296	2;178125000;178130000	2;178195000;178200000
C4297	2;178190000;178200000	2;178460000;178470000
C4298	2;178190000;178200000	2;178620000;178630000
C4299	2;178195000;178200000	2;178280000;178285000
C4300	2;178195000;178200000	2;178590000;178595000
C4301	2;178200000;178205000	2;178280000;178285000
C4302	2;178200000;178210000	2;178590000;178600000
C4303	2;178200000;178205000	2;178590000;178595000
C4304	2;178200000;178210000	2;178260000;178270000
C4305	2;178210000;178220000	2;178460000;178470000
C4306	2;178350000;178360000	2;178460000;178470000
C4307	2;178350000;178360000	2;178580000;178590000
C4308	2;178350000;178360000	2;178590000;178600000
C4309	2;178355000;178360000	2;178465000;178470000
C4310	2;178415000;178420000	2;178480000;178485000
C4311	2;178460000;178470000	2;178580000;178590000
C4312	2;178480000;178490000	2;178580000;178590000
C4313	2;178480000;178490000	2;178590000;178600000
C4314	2;178970000;178980000	2;179280000;179290000
C4315	2;178975000;178980000	2;179145000;179150000
C4316	2;178975000;178980000	2;179275000;179280000
C4317	2;178980000;178990000	2;179280000;179290000
C4318	2;179060000;179070000	2;179140000;179150000
C4319	2;179170000;179175000	2;179280000;179285000
C4320	2;179350000;179355000	2;179385000;179390000
C4321	2;179660000;179665000	2;179775000;179780000
C4322	2;179660000;179670000	2;179990000;180000000
C4323	2;179750000;179760000	2;179990000;180000000
C4324	2;180080000;180090000	2;180300000;180310000
C4325	2;180080000;180090000	2;180610000;180620000
C4326	2;180275000;180280000	2;180615000;180620000
C4327	2;180280000;180285000	2;180615000;180620000
C4328	2;180280000;180290000	2;180610000;180620000
C4329	2;180700000;180710000	2;180940000;180950000
C4330	2;180705000;180710000	2;180940000;180945000
C4331	2;180980000;180990000	2;182580000;182590000
C4332	2;180980000;180990000	2;182330000;182340000
C4333	2;180990000;180995000	2;182580000;182585000
C4334	2;180990000;181000000	2;182570000;182580000
C4335	2;180990000;181000000	2;181850000;181860000
C4336	2;180990000;180995000	2;181920000;181925000
C4337	2;180990000;180995000	2;181845000;181850000
C4338	2;181700000;181710000	2;182890000;182900000
C4339	2;181945000;181950000	2;182575000;182580000
C4340	2;181960000;181970000	2;182570000;182580000
C4341	2;181960000;181970000	2;182580000;182590000
C4342	2;181965000;181970000	2;182330000;182335000
C4343	2;181970000;181980000	2;182320000;182330000
C4344	2;181970000;181975000	2;182320000;182325000
C4345	2;181970000;181975000	2;182170000;182175000
C4346	2;182170000;182175000	2;182320000;182325000
C4347	2;182345000;182350000	2;182395000;182400000
C4348	2;182440000;182445000	2;182570000;182575000
C4349	2;182440000;182445000	2;182580000;182585000
C4350	2;182440000;182450000	2;182570000;182580000
C4351	2;182600000;182605000	2;182765000;182770000
C4352	2;182600000;182610000	2;182940000;182950000
C4353	2;182600000;182610000	2;183510000;183520000
C4354	2;182605000;182610000	2;182940000;182945000
C4355	2;182610000;182620000	2;182760000;182770000
C4356	2;182610000;182615000	2;182940000;182945000
C4357	2;182615000;182620000	2;182765000;182770000
C4358	2;182820000;182830000	2;182930000;182940000
C4359	2;182940000;182950000	2;183510000;183520000
C4360	2;183050000;183055000	2;183515000;183520000
C4361	2;183100000;183110000	2;183510000;183520000
C4362	2;183380000;183390000	2;183490000;183500000
C4363	2;183530000;183540000	2;183840000;183850000
C4364	2;183625000;183630000	2;183845000;183850000
C4365	2;183630000;183640000	2;183840000;183850000
C4366	2;183630000;183640000	2;183830000;183840000
C4367	2;183630000;183635000	2;183840000;183845000
C4368	2;183845000;183850000	2;183895000;183900000
C4369	2;184115000;184120000	2;184225000;184230000
C4370	2;186070000;186080000	2;186130000;186140000
C4371	2;186070000;186080000	2;187510000;187520000
C4372	2;186150000;186160000	2;187120000;187130000
C4373	2;187360000;187370000	2;187510000;187520000
C4374	2;187360000;187370000	2;188310000;188320000
C4375	2;187365000;187370000	2;187500000;187505000
C4376	2;187365000;187370000	2;187505000;187510000
C4377	2;187370000;187375000	2;187505000;187510000
C4378	2;187720000;187730000	2;188440000;188450000
C4379	2;187720000;187730000	2;188310000;188320000
C4380	2;187725000;187730000	2;188310000;188315000
C4381	2;187770000;187775000	2;188315000;188320000
C4382	2;187770000;187780000	2;188310000;188320000
C4383	2;188000000;188010000	2;188310000;188320000
C4384	2;188010000;188015000	2;188310000;188315000
C4385	2;188360000;188370000	2;190270000;190280000
C4386	2;188360000;188370000	2;188440000;188450000
C4387	2;188360000;188370000	2;189360000;189370000
C4388	2;188365000;188370000	2;188700000;188705000
C4389	2;188365000;188370000	2;188445000;188450000
C4390	2;188365000;188370000	2;189385000;189390000
C4391	2;188365000;188370000	2;188705000;188710000
C4392	2;188370000;188375000	2;188430000;188435000
C4393	2;188420000;188430000	2;215950000;215960000
C4394	2;188440000;188450000	2;189380000;189390000
C4395	2;188440000;188450000	2;190270000;190280000
C4396	2;188440000;188450000	2;189150000;189160000
C4397	2;188445000;188450000	2;188710000;188715000
C4398	2;188445000;188450000	2;189385000;189390000
C4399	2;188445000;188450000	2;188705000;188710000
C4400	2;189150000;189160000	2;189360000;189370000
C4401	2;189155000;189160000	2;189360000;189365000
C4402	2;189380000;189390000	2;189960000;189970000
C4403	2;189380000;189390000	2;190270000;190280000
C4404	2;189385000;189390000	2;189845000;189850000
C4405	2;189385000;189390000	2;190150000;190155000
C4406	2;189385000;189390000	2;190275000;190280000
C4407	2;189955000;189960000	2;190150000;190155000
C4408	2;189960000;189965000	2;190275000;190280000
C4409	2;189960000;189965000	2;190150000;190155000
C4410	2;189960000;189970000	2;190270000;190280000
C4411	2;190525000;190530000	2;190930000;190935000
C4412	2;190525000;190530000	2;190625000;190630000
C4413	2;190660000;190665000	2;190930000;190935000
C4414	2;190660000;190670000	2;190920000;190930000
C4415	2;190950000;190960000	2;191370000;191380000
C4416	2;190950000;190960000	2;191230000;191240000
C4417	2;190950000;190960000	2;191670000;191680000
C4418	2;190950000;190955000	2;191665000;191670000
C4419	2;190950000;190960000	2;191140000;191150000
C4420	2;190950000;190955000	2;191235000;191240000
C4421	2;190950000;190960000	2;191660000;191670000
C4422	2;191080000;191090000	2;213740000;213750000
C4423	2;191240000;191250000	2;191660000;191670000
C4424	2;191245000;191250000	2;191665000;191670000
C4425	2;191245000;191250000	2;191375000;191380000
C4426	2;191640000;191650000	2;191880000;191890000
C4427	2;191645000;191650000	2;191900000;191905000
C4428	2;191910000;191920000	2;192380000;192390000
C4429	2;191915000;191920000	2;192015000;192020000
C4430	2;191915000;191920000	2;192385000;192390000
C4431	2;191925000;191930000	2;192020000;192025000
C4432	2;191975000;191980000	2;192010000;192015000
C4433	2;192030000;192035000	2;192385000;192390000
C4434	2;192030000;192040000	2;192380000;192390000
C4435	2;192080000;192090000	2;192360000;192370000
C4436	2;192080000;192085000	2;192385000;192390000
C4437	2;192110000;192120000	2;192340000;192350000
C4438	2;192410000;192420000	2;192670000;192680000
C4439	2;192420000;192430000	2;193020000;193030000
C4440	2;192430000;192435000	2;192555000;192560000
C4441	2;192430000;192440000	2;193020000;193030000
C4442	2;192430000;192435000	2;192545000;192550000
C4443	2;192670000;192680000	2;193150000;193160000
C4444	2;192670000;192680000	2;193020000;193030000
C4445	2;192675000;192680000	2;193025000;193030000
C4446	2;192675000;192680000	2;193020000;193025000
C4447	2;192740000;192750000	2;193020000;193030000
C4448	2;193370000;193380000	2;194990000;195000000
C4449	2;194560000;194570000	2;194820000;194830000
C4450	2;195020000;195030000	2;196180000;196190000
C4451	2;195410000;195420000	2;196520000;196530000
C4452	2;195410000;195420000	2;196170000;196180000
C4453	2;196180000;196190000	2;196520000;196530000
C4454	2;196360000;196365000	2;196525000;196530000
C4455	2;196420000;196430000	2;197030000;197040000
C4456	2;196425000;196430000	2;196520000;196525000
C4457	2;196520000;196530000	2;196800000;196810000
C4458	2;196520000;196525000	2;196930000;196935000
C4459	2;196525000;196530000	2;196800000;196805000
C4460	2;196525000;196530000	2;196930000;196935000
C4461	2;196940000;196950000	2;197620000;197630000
C4462	2;196940000;196950000	2;197030000;197040000
C4463	2;196940000;196950000	2;197310000;197320000
C4464	2;196940000;196950000	2;197200000;197210000
C4465	2;196945000;196950000	2;197140000;197145000
C4466	2;196975000;196980000	2;197030000;197035000
C4467	2;197030000;197040000	2;197130000;197140000
C4468	2;197160000;197170000	2;197620000;197630000
C4469	2;197160000;197165000	2;197315000;197320000
C4470	2;197160000;197170000	2;198240000;198250000
C4471	2;197640000;197650000	2;198260000;198270000
C4472	2;197710000;197715000	2;198270000;198275000
C4473	2;197710000;197720000	2;197760000;197770000
C4474	2;197760000;197770000	2;198260000;198270000
C4475	2;197790000;197800000	2;198170000;198180000
C4476	2;197880000;197890000	2;198030000;198040000
C4477	2;197970000;197980000	2;198240000;198250000
C4478	2;197970000;197980000	2;198170000;198180000
C4479	2;197975000;197980000	2;198240000;198245000
C4480	2;197975000;197980000	2;198175000;198180000
C4481	2;197975000;197980000	2;198035000;198040000
C4482	2;197975000;197980000	2;198245000;198250000
C4483	2;198050000;198060000	2;198240000;198250000
C4484	2;198050000;198060000	2;198170000;198180000
C4485	2;198055000;198060000	2;198175000;198180000
C4486	2;198055000;198060000	2;198245000;198250000
C4487	2;198270000;198280000	2;198350000;198360000
C4488	2;198275000;198280000	2;198350000;198355000
C4489	2;198290000;198300000	2;198570000;198580000
C4490	2;198360000;198370000	2;198640000;198650000
C4491	2;198365000;198370000	2;198570000;198575000
C4492	2;198570000;198580000	2;199160000;199170000
C4493	2;198570000;198575000	2;198640000;198645000
C4494	2;198570000;198580000	2;198640000;198650000
C4495	2;198660000;198670000	2;198990000;199000000
C4496	2;198665000;198670000	2;199160000;199165000
C4497	2;198665000;198670000	2;198990000;198995000
C4498	2;198990000;198995000	2;199160000;199165000
C4499	2;199170000;199180000	2;200610000;200620000
C4500	2;199170000;199180000	2;200600000;200610000
C4501	2;199170000;199180000	2;200720000;200730000
C4502	2;199175000;199180000	2;200605000;200610000
C4503	2;199175000;199180000	2;200350000;200355000
C4504	2;199180000;199190000	2;200720000;200730000
C4505	2;199180000;199185000	2;200350000;200355000
C4506	2;199185000;199190000	2;200350000;200355000
C4507	2;199510000;199520000	2;200350000;200360000
C4508	2;199520000;199530000	2;200340000;200350000
C4509	2;199520000;199530000	2;200350000;200360000
C4510	2;199880000;199890000	2;200330000;200340000
C4511	2;200320000;200330000	2;200720000;200730000
C4512	2;200560000;200570000	2;200720000;200730000
C4513	2;200565000;200570000	2;200605000;200610000
C4514	2;200830000;200840000	2;201560000;201570000
C4515	2;200835000;200840000	2;201560000;201565000
C4516	2;200840000;200845000	2;201335000;201340000
C4517	2;200840000;200850000	2;201170000;201180000
C4518	2;200840000;200850000	2;201560000;201570000
C4519	2;200840000;200850000	2;201330000;201340000
C4520	2;200850000;200855000	2;201170000;201175000
C4521	2;200850000;200860000	2;201160000;201170000
C4522	2;201170000;201180000	2;201340000;201350000
C4523	2;201350000;201360000	2;201560000;201570000
C4524	2;201440000;201450000	2;201560000;201570000
C4525	2;201570000;201580000	2;202040000;202050000
C4526	2;201570000;201580000	2;201930000;201940000
C4527	2;201570000;201580000	2;201670000;201680000
C4528	2;201575000;201580000	2;201675000;201680000
C4529	2;201580000;201585000	2;201670000;201675000
C4530	2;201770000;201780000	2;202040000;202050000
C4531	2;201770000;201775000	2;202025000;202030000
C4532	2;201770000;201775000	2;202040000;202045000
C4533	2;201770000;201775000	2;201930000;201935000
C4534	2;201770000;201775000	2;201935000;201940000
C4535	2;201830000;201835000	2;201930000;201935000
C4536	2;201930000;201940000	2;202010000;202020000
C4537	2;201935000;201940000	2;202040000;202045000
C4538	2;202045000;202050000	2;202090000;202095000
C4539	2;202095000;202100000	2;202225000;202230000
C4540	2;202100000;202105000	2;202225000;202230000
C4541	2;202100000;202110000	2;202220000;202230000
C4542	2;202530000;202540000	2;203040000;203050000
C4543	2;202640000;202650000	2;202900000;202910000
C4544	2;202650000;202655000	2;203045000;203050000
C4545	2;202660000;202670000	2;202720000;202730000
C4546	2;202665000;202670000	2;202895000;202900000
C4547	2;202665000;202670000	2;203030000;203035000
C4548	2;202720000;202730000	2;203040000;203050000
C4549	2;202720000;202730000	2;202890000;202900000
C4550	2;202725000;202730000	2;203040000;203045000
C4551	2;202725000;202730000	2;202895000;202900000
C4552	2;202735000;202740000	2;202825000;202830000
C4553	2;202845000;202850000	2;202895000;202900000
C4554	2;202900000;202910000	2;203030000;203040000
C4555	2;202900000;202905000	2;203025000;203030000
C4556	2;203440000;203450000	2;204770000;204780000
C4557	2;203440000;203450000	2;204310000;204320000
C4558	2;203445000;203450000	2;203735000;203740000
C4559	2;203450000;203460000	2;203730000;203740000
C4560	2;204090000;204100000	2;204310000;204320000
C4561	2;204100000;204110000	2;209130000;209140000
C4562	2;204320000;204330000	2;204670000;204680000
C4563	2;204340000;204350000	2;204510000;204520000
C4564	2;204340000;204350000	2;204670000;204680000
C4565	2;204545000;204550000	2;204665000;204670000
C4566	2;204970000;204980000	2;206540000;206550000
C4567	2;204970000;204980000	2;206810000;206820000
C4568	2;205010000;205020000	2;205550000;205560000
C4569	2;205120000;205130000	2;206810000;206820000
C4570	2;205120000;205125000	2;206540000;206545000
C4571	2;205120000;205130000	2;206540000;206550000
C4572	2;205180000;205190000	2;205550000;205560000
C4573	2;205180000;205185000	2;206540000;206545000
C4574	2;205190000;205195000	2;205555000;205560000
C4575	2;205190000;205200000	2;205310000;205320000
C4576	2;205190000;205200000	2;205540000;205550000
C4577	2;205190000;205200000	2;206810000;206820000
C4578	2;205190000;205200000	2;205400000;205410000
C4579	2;205210000;205220000	2;205550000;205560000
C4580	2;205310000;205320000	2;205410000;205420000
C4581	2;205315000;205320000	2;205410000;205415000
C4582	2;205410000;205420000	2;205550000;205560000
C4583	2;205730000;205740000	2;206540000;206550000
C4584	2;205735000;205740000	2;206545000;206550000
C4585	2;205735000;205740000	2;206535000;206540000
C4586	2;206550000;206560000	2;206620000;206630000
C4587	2;206625000;206630000	2;206790000;206795000
C4588	2;206630000;206635000	2;206790000;206795000
C4589	2;206630000;206640000	2;206740000;206750000
C4590	2;207020000;207030000	2;207630000;207640000
C4591	2;207025000;207030000	2;207140000;207145000
C4592	2;207025000;207030000	2;207120000;207125000
C4593	2;207025000;207030000	2;207305000;207310000
C4594	2;207550000;207560000	2;207640000;207650000
C4595	2;207555000;207560000	2;207845000;207850000
C4596	2;207555000;207560000	2;208340000;208345000
C4597	2;207555000;207560000	2;207645000;207650000
C4598	2;207555000;207560000	2;208335000;208340000
C4599	2;207660000;207665000	2;208340000;208345000
C4600	2;207660000;207665000	2;208335000;208340000
C4601	2;207660000;207665000	2;207845000;207850000
C4602	2;207660000;207670000	2;207840000;207850000
C4603	2;207665000;207670000	2;208335000;208340000
C4604	2;207840000;207850000	2;208030000;208040000
C4605	2;207845000;207850000	2;208335000;208340000
C4606	2;208020000;208030000	2;208330000;208340000
C4607	2;208025000;208030000	2;208335000;208340000
C4608	2;208030000;208035000	2;208335000;208340000
C4609	2;208490000;208500000	2;208930000;208940000
C4610	2;208490000;208500000	2;208570000;208580000
C4611	2;208610000;208620000	2;208930000;208940000
C4612	2;208610000;208615000	2;208935000;208940000
C4613	2;208610000;208615000	2;208895000;208900000
C4614	2;208610000;208615000	2;208835000;208840000
C4615	2;208630000;208640000	2;208830000;208840000
C4616	2;208965000;208970000	2;209120000;209125000
C4617	2;209040000;209050000	2;209110000;209120000
C4618	2;209050000;209055000	2;209115000;209120000
C4619	2;209140000;209150000	2;209200000;209210000
C4620	2;209160000;209170000	2;209210000;209220000
C4621	2;209180000;209190000	2;214540000;214550000
C4622	2;209260000;209270000	2;210180000;210190000
C4623	2;209270000;209280000	2;210190000;210200000
C4624	2;210200000;210210000	2;210410000;210420000
C4625	2;210200000;210210000	2;211060000;211070000
C4626	2;210200000;210210000	2;210820000;210830000
C4627	2;210200000;210210000	2;210280000;210290000
C4628	2;210200000;210210000	2;210440000;210450000
C4629	2;210290000;210295000	2;210430000;210435000
C4630	2;210290000;210300000	2;210830000;210840000
C4631	2;210290000;210300000	2;210410000;210420000
C4632	2;210290000;210300000	2;210440000;210450000
C4633	2;210290000;210295000	2;211060000;211065000
C4634	2;210290000;210300000	2;210530000;210540000
C4635	2;210445000;210450000	2;210490000;210495000
C4636	2;210840000;210845000	2;211060000;211065000
C4637	2;210840000;210850000	2;211060000;211070000
C4638	2;210860000;210870000	2;211040000;211050000
C4639	2;210935000;210940000	2;211060000;211065000
C4640	2;211110000;211115000	2;211260000;211265000
C4641	2;211340000;211350000	2;228710000;228720000
C4642	2;211440000;211450000	2;212020000;212030000
